INFRASA,Matricula,Peso,Aviación,Aerolinea,Vuelo,Tarjeta,Fecha,Fecha OK,Hora,Destino / Origen,Nombre Destino / Origen
34915,HK5292,22800,Comercial,EFY,9184.0,Entrada,,,17:04:00,SKBO,BOGOTA
34916,N281AV,77000,Comercial,AVA,8503.0,Entrada,,,17:20:00,SKBO,BOGOTA
34917,HK4212,2154,General,MUNDO SLOT,0.0,Entrada,,,9:00:00,SKGY,GUAYMARAL
34918,HP1854,79016,Comercial,COPA,200.0,Entrada,,,12:13:00,MPTO,TOCUMEN
34919,HK5341,11250,Comercial,EFY,9050.0,Entrada,,,7:10:00,SKMD,MEDELLIN
34920,HK5292,22800,Comercial,EFY,9104.0,Entrada,,,8:07:00,SKBO,BOGOTA
34921,N755AV,77000,Comercial,AVA,8515.0,Entrada,,,9:08:00,SKBO,BOGOTA
34922,HK5292,22800,Comercial,EFY,9106.0,Entrada,,,11:47:00,SKBO,BOGOTA
34923,HK5296,1300,General,AGROINVERSIONES DEL EJE,0.0,Entrada,,,13:40:00,SKMD,MEDELLIN
34924,HK4595,2155,General,INV LLACAR LTDA,0.0,Entrada,,,13:42:00,SKAR,ARMENIA
34925,N481AV,77000,Comercial,AVA,8539.0,Entrada,,,6:50:00,SKBO,BOGOTA
34926,HK5341,11250,Comercial,EFY,9058.0,Entrada,,,15:22:00,SKMD,MEDELLIN
34927,N763AV,77000,Comercial,AVA,9831.0,Entrada,,,16:55:00,SKBO,BOGOTA
34928,N939AV,77000,Comercial,AVA,8503.0,Entrada,,,17:25:00,SKBO,BOGOTA
34929,HK2122,1043,General,AEROANDES,0.0,Entrada,,,15:40:00,SKMD,MEDELLIN
34930,HK2703,759,General,AEROANDES,0.0,Entrada,,,15:40:00,SKMD,MEDELLIN
34931,N454AV,77000,Comercial,AVA,8539.0,Entrada,,,6:47:00,SKBO,BOGOTA
34932,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5662.0,Entrada,,,7:33:00,SKBO,BOGOTA
34933,N481AV,77000,Comercial,AVA,8515.0,Entrada,,,9:12:00,SKBO,BOGOTA
34934,HK5273,73500,Comercial,FAST COLOMBIA S.A.S,5772.0,Entrada,,,11:18:00,SKSM,SANTA MARTA
34935,HK5292,22800,Comercial,EFY,9106.0,Entrada,,,11:51:00,SKBO,BOGOTA
34936,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5693.0,Entrada,,,11:54:00,SKCG,CARTAGENA
34937,EJC2171,9926,Estatal,EJC,1.0,Entrada,,,12:26:00,SKCL,CALI
34938,N149GJ,3970,General,INVERSIONES INMOBILARIAS,1.0,Entrada,,,13:00:00,SKGY,GUAYMARAL
34939,HK5341,11250,Comercial,EFY,9056.0,Entrada,,,13:10:00,SKMD,MEDELLIN
34940,HK5341,11250,Comercial,EFY,9058.0,Entrada,,,15:22:00,SKMD,MEDELLIN
34941,HK5292,22800,Comercial,EFY,9184.0,Entrada,,,16:42:00,SKBO,BOGOTA
34942,N567AV,77000,Comercial,AVA,9831.0,Entrada,,,16:50:00,SKBO,BOGOTA
34943,N398AV,77000,Comercial,AVA,8503.0,Entrada,,,17:45:00,SKBO,BOGOTA
34944,HK5341,11250,Comercial,EFY,9050.0,Entrada,,,8:45:00,SKMD,MEDELLIN
34945,HK5292,22800,Comercial,EFY,9104.0,Entrada,,,8:51:00,SKBO,BOGOTA
34946,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5662.0,Entrada,,,9:00:00,SKBO,BOGOTA
34947,N446AV,77000,Comercial,AVA,8515.0,Entrada,,,9:08:00,SKBO,BOGOTA
34948,CCBFH,73500,Comercial,ARE,4212.0,Entrada,,,10:23:00,SKBO,BOGOTA
34949,HK5273,73500,Comercial,FAST COLOMBIA S.A.S,5772.0,Entrada,,,11:06:00,SKSM,SANTA MARTA
34950,HK3274,2109,General,AIR,1.0,Entrada,,,11:32:00,SKMD,MEDELLIN
34951,HP1857,79000,Comercial,COPA,200.0,Entrada,,,12:20:00,MPTO,TOCUMEN
34952,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5693.0,Entrada,,,13:01:00,SKCG,CARTAGENA
34953,HK5341,11250,Comercial,EFY,9058.0,Entrada,,,15:46:00,SKMD,MEDELLIN
34954,N345AV,77000,Comercial,AVA,9831.0,Entrada,,,16:35:00,SKBO,BOGOTA
34955,N671NG,4740,General,AUTOMOTORA DE OCCIDENTE S,1.0,Entrada,,,14:33:00,SKGY,GUAYMARAL
34956,HK5123,4608,General,ABULANCIAS AEREAS,1.0,Entrada,,,16:41:00,SKUI,QUIBDO
34957,HK5292,22800,Comercial,EFY,9184.0,Entrada,,,16:52:00,SKBO,BOGOTA
34958,N961AV,77000,Comercial,AVA,8503.0,Entrada,,,17:22:00,SKBO,BOGOTA
34959,HK5123,4608,General,ABULANCIAS AEREAS,0.0,Entrada,,,10:34:00,SKMG,MAGANGUE
34960,N742AV,77000,Comercial,AVA,8539.0,Entrada,,,6:54:00,SKBO,BOGOTA
34961,HK5292,22800,Comercial,EFY,9104.0,Entrada,,,8:06:00,SKBO,BOGOTA
34962,N961AV,77000,Comercial,AVA,8515.0,Entrada,,,9:10:00,SKBO,BOGOTA
34963,CCCOX,70000,Comercial,ARE,4212.0,Entrada,,,10:20:00,SKBO,BOGOTA
34964,hk5314,11250,Comercial,EFY,9058.0,Entrada,,,16:13:00,SKMD,MEDELLIN
34965,N741AV,75500,Comercial,AVA,9831.0,Entrada,,,16:58:00,SKBO,BOGOTA
34966,HK5292,22800,Comercial,EFY,9184.0,Entrada,,,17:04:00,SKBO,BOGOTA
34967,PNC0208,5670,Estatal,FRPN,0.0,Entrada,,,11:52:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
34968,HK4446,7273,General,SEARCA,0.0,Entrada,,,17:05:00,SKBO,BOGOTA
34969,HK5283,639,General,AEROPACA S.A.S,0.0,Entrada,,,16:42:00,SKMD,MEDELLIN
34971,HK5038,1300,General,AVIACION PEREIRA LTDA,0.0,Entrada,,,12:00:00,SKGO,CARTAGO
34972,HK2399,1054,General,AVIACION PEREIRA LTDA,0.0,Entrada,,,12:30:00,SKGO,CARTAGO
34973,N724AV,77000,Comercial,AVA,8503.0,Entrada,,,17:36:00,SKBO,BOGOTA
34974,HK5352,73500,Comercial,FAST COLOMBIA S.A.S,5772.0,Entrada,,,11:11:00,SKSM,SANTA MARTA
34975,HK2589,1451,Estatal,INV,0.0,Entrada,,,7:40:00,SKBO,BOGOTA
34976,HK3274,2109,General,AIR,0.0,Entrada,,,9:30:00,SKMD,MEDELLIN
34977,N416AV,77000,Comercial,AVA,8539.0,Entrada,,,6:47:00,SKBO,BOGOTA
34978,HK5341,11250,Comercial,EFY,9050.0,Entrada,,,7:10:00,SKMD,MEDELLIN
34979,HK5286,73500,Comercial,FAST COLOMBIA S.A.S,5662.0,Entrada,,,7:52:00,SKBO,BOGOTA
34980,HK5292,22800,Comercial,EFY,9104.0,Entrada,,,8:18:00,SKBO,BOGOTA
34981,N763AV,77000,Comercial,AVA,8515.0,Entrada,,,9:40:00,SKBO,BOGOTA
34982,CCCOX,70000,Comercial,ARE,4212.0,Entrada,,,10:27:00,SKBO,BOGOTA
34983,HK5274,73500,Comercial,FAST COLOMBIA S.A.S,5772.0,Entrada,,,11:13:00,SKSM,SANTA MARTA
34984,HK5286,73500,Comercial,FAST COLOMBIA S.A.S,5693.0,Entrada,,,11:57:00,SKCG,CARTAGENA
34985,HP1854,79016,Comercial,COPA,200.0,Entrada,,,12:03:00,MPTO,TOCUMEN
34986,HK5315,11250,Comercial,EFY,9056.0,Entrada,,,13:38:00,SKMD,MEDELLIN
34987,HK5331,18600,Comercial,EFY,9058.0,Entrada,,,15:49:00,SKMD,MEDELLIN
34988,PNC0248,19500,Estatal,POLICIA,0.0,Entrada,,,7:30:00,SKBO,BOGOTA
34989,PNC0208,5670,Estatal,FRPN,0.0,Entrada,,,8:40:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
34990,HK4446,7273,General,SEARCA,0.0,Entrada,,,16:58:00,SKBO,BOGOTA
34991,N519AV,75500,Comercial,AVA,9831.0,Entrada,,,16:55:00,SKBO,BOGOTA
34992,HK5294,22800,Comercial,EFY,9184.0,Entrada,,,17:04:00,SKBO,BOGOTA
34993,N728AV,77000,Comercial,AVA,8503.0,Entrada,,,17:28:00,SKBO,BOGOTA
34994,HK4595,2155,General,INV LLACAR LTDA,0.0,Entrada,,,17:40:00,SKCL,CALI
34995,HK4752,1500,General,PTC ACADEMY,0.0,Entrada,,,9:50:00,SKBO,BOGOTA
34996,N724AV,77000,Comercial,AVA,8539.0,Entrada,,,6:54:00,SKBO,BOGOTA
34997,HK5341,11250,Comercial,EFY,9050.0,Entrada,,,7:09:00,SKMD,MEDELLIN
34998,HK5286,73500,Comercial,FAST COLOMBIA S.A.S,5662.0,Entrada,,,7:46:00,SKBO,BOGOTA
34999,HK5292,22800,Comercial,EFY,9104.0,Entrada,,,8:15:00,SKBO,BOGOTA
35000,N728AV,77000,Comercial,AVA,8515.0,Entrada,,,9:03:00,SKBO,BOGOTA
35001,CCCPF,70000,Comercial,ARE,4212.0,Entrada,,,10:28:00,SKBO,BOGOTA
35002,PNC0106,1360,Estatal,FRPN,0.0,Entrada,,,10:50:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35003,HK5005,1100,General,AVIACION PEREIRA LTDA,0.0,Entrada,,,12:05:00,SKGO,CARTAGO
35004,HK5005,1100,General,AVIACION PEREIRA LTDA,0.0,Entrada,,,13:59:00,SKGO,CARTAGO
35005,HK5005,1100,General,AVIACION PEREIRA LTDA,0.0,Entrada,,,16:13:00,SKGO,CARTAGO
35006,HK4752,1500,General,PTC ACADEMY,0.0,Entrada,,,16:20:00,SKVV,VILLAVICENCIO
35007,HK5286,73500,Comercial,FAST COLOMBIA S.A.S,5693.0,Entrada,,,12:05:00,SKCG,CARTAGENA
35008,HK5292,22800,Comercial,EFY,9106.0,Entrada,,,14:54:00,SKBO,BOGOTA
35009,HK5315,11250,Comercial,EFY,9058.0,Entrada,,,16:13:00,SKMD,MEDELLIN
35010,N745AV,77000,Comercial,AVA,8503.0,Entrada,,,17:31:00,SKBO,BOGOTA
35011,HK5123,4608,General,ABULANCIAS AEREAS,0.0,Entrada,,,17:57:00,SKBO,BOGOTA
35012,N671NG,4740,General,AUTOMOTORA DE OCCIDENTE S,1.0,Entrada,,,13:38:00,SKGY,GUAYMARAL
35013,N567AV,77000,Comercial,AVA,8539.0,Entrada,,,6:55:00,SKBO,BOGOTA
35014,HK5292,22800,Comercial,EFY,9104.0,Entrada,,,8:12:00,SKBO,BOGOTA
35015,HK5273,73500,Comercial,FAST COLOMBIA S.A.S,5662.0,Entrada,,,9:27:00,SKBO,BOGOTA
35016,HK5313,18600,Comercial,EFY,9050.0,Entrada,,,9:00:00,SKMD,MEDELLIN
35017,N477AV,77000,Comercial,AVA,8515.0,Entrada,,,9:18:00,SKBO,BOGOTA
35018,CCCOZ,70000,Comercial,ARE,4212.0,Entrada,,,10:27:00,SKBO,BOGOTA
35019,HK5318,73500,Comercial,FAST COLOMBIA S.A.S,5772.0,Entrada,,,11:12:00,SKSM,SANTA MARTA
35020,N671NG,4740,General,AUTOMOTORA DE OCCIDENTE S,1.0,Entrada,,,11:27:00,SKBO,BOGOTA
35021,HK5005,1100,General,AVIACION PEREIRA LTDA,1.0,Entrada,,,11:24:00,SKZZ,LOCAL
35022,HK2399,1054,General,AVIACION PEREIRA LTDA,1.0,Entrada,,,9:40:00,SKAR,ARMENIA
35023,HK2399,1054,General,AVIACION PEREIRA LTDA,1.0,Entrada,,,11:00:00,SKAR,ARMENIA
35024,HK2399,1054,General,AVIACION PEREIRA LTDA,1.0,Entrada,,,10:56:00,SKAR,ARMENIA
35025,hk5320,73500,Comercial,FAST COLOMBIA S.A.S,5693.0,Entrada,,,12:53:00,SKCG,CARTAGENA
35026,HK5315,11250,Comercial,EFY,9056.0,Entrada,,,13:35:00,SKMD,MEDELLIN
35027,HK5005,1100,General,AVIACION PEREIRA LTDA,1.0,Entrada,,,13:40:00,SKAR,ARMENIA
35028,HK2399,1054,General,AVIACION PEREIRA LTDA,1.0,Entrada,,,13:44:00,SKAR,ARMENIA
35029,HK5002,5205,General,SERVICIO AEREO MEDICALIZA,1.0,Entrada,,,14:35:00,SKBO,BOGOTA
35030,HK5331,18600,Comercial,EFY,9058.0,Entrada,,,15:50:00,SKMD,MEDELLIN
35031,N567AV,77000,Comercial,AVA,9831.0,Entrada,,,16:47:00,SKBO,BOGOTA
35032,hk5293,22800,Comercial,EFY,9184.0,Entrada,,,17:09:00,SKBO,BOGOTA
35033,N763AV,77000,Comercial,AVA,8503.0,Entrada,,,17:28:00,SKBO,BOGOTA
35034,HK5043,1814,General,AEROOCCIDENTE,1.0,Entrada,,,11:41:00,SKCL,CALI
35035,N724AV,77000,Comercial,AVA,8539.0,Entrada,,,6:47:00,SKBO,BOGOTA
35036,HK5315,11250,Comercial,EFY,9050.0,Entrada,,,7:11:00,SKMD,MEDELLIN
35037,HK5292,22800,Comercial,EFY,9104.0,Entrada,,,8:09:00,SKBO,BOGOTA
35038,N763AV,77000,Comercial,AVA,8515.0,Entrada,,,9:20:00,SKBO,BOGOTA
35039,CCCPE,70000,Comercial,ARE,4212.0,Entrada,,,10:38:00,SKBO,BOGOTA
35040,HK5292,22800,Comercial,EFY,9106.0,Entrada,,,12:01:00,SKBO,BOGOTA
35041,HP1856,79000,Comercial,COPA,200.0,Entrada,,,12:23:00,MPTO,TOCUMEN
35042,HK5005,1100,General,AVIACION PEREIRA LTDA,1.0,Entrada,,,11:00:00,SKZZ,LOCAL
35043,PNC0106,1360,Estatal,FRPN,1.0,Entrada,,,12:07:00,SKBO,BOGOTA
35044,N761WU,1084,General,INVERSIONES INMOBILARIAS,1.0,Entrada,,,11:17:00,SKGY,GUAYMARAL
35045,HK5005,1100,General,AVIACION PEREIRA LTDA,1.0,Entrada,,,13:01:00,SKZZ,LOCAL
35046,HK5227,3265,General,ABULANCIAS AEREAS,1.0,Entrada,,,13:52:00,SKBQ,BARRANQUILLA
35047,HK2399,1054,General,AVIACION PEREIRA LTDA,1.0,Entrada,,,13:40:00,SKAR,ARMENIA
35048,PNC0201,621,Estatal,MDN,1.0,Entrada,,,14:56:00,SKBO,BOGOTA
35049,HK5315,11250,Comercial,EFY,9058.0,Entrada,,,15:36:00,SKMD,MEDELLIN
35050,N961AV,77000,Comercial,AVA,9831.0,Entrada,,,16:44:00,SKBO,BOGOTA
35051,PNC0106,1360,Estatal,FRPN,1.0,Entrada,,,16:52:00,SKZZ,LOCAL
35052,HK4595,2155,General,INV LLACAR LTDA,1.0,Entrada,,,17:32:00,SKBO,BOGOTA
35053,N724AV,77000,Comercial,AVA,8503.0,Entrada,,,17:24:00,SKBO,BOGOTA
35054,HK3059,2155,General,S.A.E SERVICIOS AEREOS ES,1.0,Entrada,,,17:39:00,SKMG,MAGANGUE
35055,PNC0255,621,Estatal,FRPN,1.0,Entrada,,,18:10:00,SKBO,BOGOTA
35056,HK5305,78000,Comercial,FAST COLOMBIA S.A.S,5662.0,Entrada,,,7:34:00,SKBO,BOGOTA
35057,N416AV,77000,Comercial,AVA,8515.0,Entrada,,,9:15:00,SKBO,BOGOTA
35058,CCCOX,70000,Comercial,ARE,4212.0,Entrada,,,10:21:00,SKBO,BOGOTA
35059,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5772.0,Entrada,,,11:12:00,SKSM,SANTA MARTA
35060,HK5341,11250,Comercial,EFY,9058.0,Entrada,,,15:35:00,SKMD,MEDELLIN
35061,HK5305,78000,Comercial,FAST COLOMBIA S.A.S,5693.0,Entrada,,,12:20:00,SKCG,CARTAGENA
35062,N345AV,77000,Comercial,AVA,9831.0,Entrada,,,16:42:00,SKBO,BOGOTA
35063,HK5292,22800,Comercial,EFY,9184.0,Entrada,,,16:54:00,SKBO,BOGOTA
35064,N750AV,77000,Comercial,AVA,8503.0,Entrada,,,17:37:00,SKBO,BOGOTA
35065,HK5146,2864,Comercial,AEXPA,0.0,Entrada,,,5:00:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35066,HK5145,2864,Comercial,AEXPA,0.0,Entrada,,,5:00:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35067,N748AV,77000,Comercial,AVA,8539.0,Entrada,,,6:37:00,SKBO,BOGOTA
35068,HK5286,73500,Comercial,FAST COLOMBIA S.A.S,5662.0,Entrada,,,7:46:00,SKBO,BOGOTA
35069,N728AV,77000,Comercial,AVA,8515.0,Entrada,,,9:08:00,SKBO,BOGOTA
35070,CCCPL,70000,Comercial,ARE,4212.0,Entrada,,,10:28:00,SKBO,BOGOTA
35071,HK5273,73500,Comercial,FAST COLOMBIA S.A.S,5772.0,Entrada,,,11:10:00,SKSM,SANTA MARTA
35072,HK4836,2254,General,SAER,0.0,Entrada,,,14:33:00,SKCL,CALI
35073,HK5286,73500,Comercial,FAST COLOMBIA S.A.S,5693.0,Entrada,,,11:52:00,SKCG,CARTAGENA
35074,hk5347,22800,Comercial,EFY,9106.0,Entrada,,,15:05:00,SKBO,BOGOTA
35075,HK5315,11250,Comercial,EFY,9058.0,Entrada,,,16:07:00,SKMD,MEDELLIN
35076,HK5292,22800,Comercial,EFY,9184.0,Entrada,,,16:48:00,SKBO,BOGOTA
35077,N281AV,77000,Comercial,AVA,9831.0,Entrada,,,16:52:00,SKBO,BOGOTA
35078,PNC0255,621,Estatal,FRPN,0.0,Entrada,,,16:40:00,SKBO,BOGOTA
35079,N671NG,4740,General,AUTOMOTORA DE OCCIDENTE S,0.0,Entrada,,,17:05:00,SKBO,BOGOTA
35080,N961AV,77000,Comercial,AVA,8503.0,Entrada,,,17:30:00,SKBO,BOGOTA
35081,HK4898,2165,General,BLUE SKIES S.A.S.,1.0,Entrada,,,9:45:00,SKMD,MEDELLIN
35082,N446AV,77000,Comercial,AVA,8539.0,Entrada,,,8:21:00,SKBO,BOGOTA
35083,N477AV,77000,Comercial,AVA,8515.0,Entrada,,,9:08:00,SKBO,BOGOTA
35084,HK5292,22800,Comercial,EFY,9104.0,Entrada,,,10:02:00,SKBO,BOGOTA
35085,CCBFA,73500,Comercial,ARE,4212.0,Entrada,,,10:25:00,SKBO,BOGOTA
35086,HK5274,73500,Comercial,FAST COLOMBIA S.A.S,5772.0,Entrada,,,11:10:00,SKSM,SANTA MARTA
35087,N559CG,4683,General,AIR A,1.0,Entrada,,,14:08:00,SKMD,MEDELLIN
35088,HK5349,18600,Comercial,EFY,9058.0,Entrada,,,16:16:00,SKMD,MEDELLIN
35089,N557AV,75500,Comercial,AVA,9831.0,Entrada,,,16:40:00,SKBO,BOGOTA
35090,HK5292,22800,Comercial,EFY,9184.0,Entrada,,,16:50:00,SKBO,BOGOTA
35091,PNC0106,1360,Estatal,FRPN,1.0,Entrada,,,16:30:00,SKZZ,LOCAL
35092,HK2399,1054,General,AVIACION PEREIRA LTDA,1.0,Entrada,,,15:58:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35093,N750AV,77000,Comercial,AVA,8503.0,Entrada,,,17:34:00,SKBO,BOGOTA
35094,HK3353,1451,Comercial,SADI,1.0,Entrada,,,13:16:00,SKIB,IBAGUE
35095,N761WU,1084,General,INVERSIONES INMOBILARIAS,1.0,Entrada,,,9:45:00,SKGY,GUAYMARAL
35096,N750AV,77000,Comercial,AVA,8515.0,Entrada,,,9:51:00,SKBO,BOGOTA
35097,HK5292,22800,Comercial,EFY,9104.0,Entrada,,,10:03:00,SKBO,BOGOTA
35098,HK5318,73500,Comercial,FAST COLOMBIA S.A.S,5662.0,Entrada,,,10:17:00,SKBO,BOGOTA
35099,CCCOX,70000,Comercial,ARE,4212.0,Entrada,,,10:34:00,SKBO,BOGOTA
35100,HK5278,73500,Comercial,FAST COLOMBIA S.A.S,5772.0,Entrada,,,11:11:00,SKSM,SANTA MARTA
35101,EJC1106,4683,Estatal,EJC,1.0,Entrada,,,9:02:00,SKPS,PASTO
35102,HP1856,79000,Comercial,COPA,200.0,Entrada,,,12:09:00,MPTO,TOCUMEN
35103,HK2399,1054,General,AVIACION PEREIRA LTDA,1.0,Entrada,,,12:15:00,SKUL,TULUA
35104,HK3353,1451,Comercial,SADI,1.0,Entrada,,,12:13:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35105,PNC0106,1360,Estatal,FRPN,1.0,Entrada,,,13:15:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35106,HP1728,79000,Comercial,COPA,200.0,Entrada,,,12:04:00,MPTO,TOCUMEN
35107,HK5005,1100,General,AVIACION PEREIRA LTDA,1.0,Entrada,,,15:05:00,SKUL,TULUA
35108,HK5341,11250,Comercial,EFY,9056.0,Entrada,,,13:47:00,SKMD,MEDELLIN
35109,HK5318,73500,Comercial,FAST COLOMBIA S.A.S,5693.0,Entrada,,,14:20:00,SKCG,CARTAGENA
35110,HK5043,1814,General,AEROOCCIDENTE,1.0,Entrada,,,14:39:00,SKCL,CALI
35111,HK5227,3265,General,ABULANCIAS AEREAS,1.0,Entrada,,,16:21:00,SKUI,QUIBDO
35112,HK5349,18600,Comercial,EFY,9058.0,Entrada,,,16:02:00,SKMD,MEDELLIN
35113,N690AV,75500,Comercial,AVA,9831.0,Entrada,,,16:51:00,SKBO,BOGOTA
35114,HK5292,22800,Comercial,EFY,9184.0,Entrada,,,17:06:00,SKBO,BOGOTA
35115,N862AV,77000,Comercial,AVA,8503.0,Entrada,,,17:23:00,SKBO,BOGOTA
35116,N742AV,77000,Comercial,AVA,8539.0,Entrada,,,7:31:00,SKBO,BOGOTA
35117,HK5305,78000,Comercial,FAST COLOMBIA S.A.S,5662.0,Entrada,,,8:46:00,SKBO,BOGOTA
35118,HK4651,4090,General,ASES LTDA,0.0,Entrada,,,12:30:00,SKMD,MEDELLIN
35119,N862AV,77000,Comercial,AVA,8515.0,Entrada,,,9:06:00,SKBO,BOGOTA
35120,HK5292,22800,Comercial,EFY,9104.0,Entrada,,,9:36:00,SKBO,BOGOTA
35121,CCCPQ,70000,Comercial,ARE,4212.0,Entrada,,,10:29:00,SKBO,BOGOTA
35122,HK5305,78000,Comercial,FAST COLOMBIA S.A.S,5693.0,Entrada,,,12:47:00,SKCG,CARTAGENA
35123,HK3353,1451,Comercial,SADI,0.0,Entrada,,,13:08:00,SKMZ,MANIZALES
35124,HK5043,1814,General,AEROOCCIDENTE,0.0,Entrada,,,14:50:00,SKCL,CALI
35125,N149GJ,3970,General,INVERSIONES INMOBILARIAS,1.0,Entrada,,,16:58:00,SKMD,MEDELLIN
35126,HK5292,22800,Comercial,EFY,9184.0,Entrada,,,17:01:00,SKBO,BOGOTA
35127,N557AV,75500,Comercial,AVA,9831.0,Entrada,,,17:06:00,SKBO,BOGOTA
35128,HK5313,18600,Comercial,EFY,9058.0,Entrada,,,16:07:00,SKMD,MEDELLIN
35129,N742AV,77000,Comercial,AVA,8503.0,Entrada,,,17:29:00,SKBO,BOGOTA
35130,HK5227,3265,General,ABULANCIAS AEREAS,0.0,Entrada,,,17:35:00,SKUI,QUIBDO
35131,HK2399,1054,General,AVIACION PEREIRA LTDA,0.0,Entrada,,,15:05:00,SKGO,CARTAGO
35132,HK2399,1054,General,AVIACION PEREIRA LTDA,0.0,Entrada,,,16:15:00,SKGO,CARTAGO
35133,PNC0106,1360,Estatal,FRPN,0.0,Entrada,,,13:30:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35134,PNC0232,7572,Estatal,FRPN,0.0,Entrada,,,10:35:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35135,HK5227,3265,General,ABULANCIAS AEREAS,0.0,Entrada,,,11:35:00,SKUI,QUIBDO
35136,PNC0706,4100,Estatal,POLICIA,0.0,Entrada,,,10:30:00,SKBO,BOGOTA
35137,HK3353,1451,Comercial,SADI,0.0,Entrada,,,12:42:00,SKMZ,MANIZALES
35138,HK2399,1054,General,AVIACION PEREIRA LTDA,0.0,Entrada,,,13:13:00,SKGO,CARTAGO
35139,HK5005,1100,General,AVIACION PEREIRA LTDA,0.0,Entrada,,,12:30:00,SKGO,CARTAGO
35140,N755AV,77000,Comercial,AVA,8539.0,Entrada,,,9:05:00,SKBO,BOGOTA
35141,HK5341,11250,Comercial,EFY,9050.0,Entrada,,,7:35:00,SKMD,MEDELLIN
35142,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5662.0,Entrada,,,7:55:00,SKBO,BOGOTA
35143,HK5292,22800,Comercial,EFY,9104.0,Entrada,,,8:16:00,SKBO,BOGOTA
35144,N763AV,77000,Comercial,AVA,8515.0,Entrada,,,9:10:00,SKBO,BOGOTA
35145,CCCOZ,70000,Comercial,ARE,4212.0,Entrada,,,10:25:00,SKBO,BOGOTA
35146,HK5286,73500,Comercial,FAST COLOMBIA S.A.S,5772.0,Entrada,,,11:12:00,SKSM,SANTA MARTA
35147,hk5335,73500,Comercial,FAST COLOMBIA S.A.S,5693.0,Entrada,,,12:09:00,SKCG,CARTAGENA
35148,HK5123,4608,General,ABULANCIAS AEREAS,0.0,Entrada,,,14:10:00,SKMD,MEDELLIN
35149,HK5227,3265,General,ABULANCIAS AEREAS,0.0,Entrada,,,15:19:00,SKUI,QUIBDO
35150,HK4460,4376,General,GABRIEL JAIME VELEZ,0.0,Entrada,,,16:05:00,SKBO,BOGOTA
35151,N722KR,4608,General,INTERANDES HELICOPTEROS S,0.0,Entrada,,,15:53:00,SKGY,GUAYMARAL
35152,HK4494,2254,General,MARBELLA,0.0,Entrada,,,17:40:00,SKMD,MEDELLIN
35153,HK5315,11250,Comercial,EFY,9056.0,Entrada,,,14:48:00,SKMD,MEDELLIN
35154,HK5315,11250,Comercial,EFY,9058.0,Entrada,,,17:10:00,SKMD,MEDELLIN
35155,N724AV,77000,Comercial,AVA,9831.0,Entrada,,,17:00:00,SKBO,BOGOTA
35156,HK5292,22800,Comercial,EFY,9184.0,Entrada,,,17:12:00,SKBO,BOGOTA
35157,N743AV,77000,Comercial,AVA,8503.0,Entrada,,,17:20:00,SKBO,BOGOTA
35158,HK5341,11250,Comercial,EFY,9050.0,Entrada,,,7:12:00,SKMD,MEDELLIN
35159,HK5292,22800,Comercial,EFY,9104.0,Entrada,,,8:10:00,SKBO,BOGOTA
35160,HK5007,725,General,HALCONES,1.0,Entrada,,,8:59:00,SKMD,MEDELLIN
35161,hk5165,1150,General,HALCONES,1.0,Entrada,,,9:03:00,SKMD,MEDELLIN
35162,N743AV,77000,Comercial,AVA,8515.0,Entrada,,,9:21:00,SKBO,BOGOTA
35163,N559CG,4683,General,AIR A,1.0,Entrada,,,12:40:00,SKMD,MEDELLIN
35164,CCCPQ,70000,Comercial,ARE,4212.0,Entrada,,,10:27:00,SKBO,BOGOTA
35165,HK5292,22800,Comercial,EFY,9106.0,Entrada,,,11:58:00,SKBO,BOGOTA
35166,HP1722,79016,Comercial,COPA,200.0,Entrada,,,12:17:00,MPTO,TOCUMEN
35167,PNC0106,1360,Estatal,FRPN,1.0,Entrada,,,15:40:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35168,HK5331,18600,Comercial,EFY,9058.0,Entrada,,,15:35:00,SKMD,MEDELLIN
35169,PNC0106,1360,Estatal,FRPN,1.0,Entrada,,,16:54:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
35170,N755AV,77000,Comercial,AVA,9831.0,Entrada,,,16:50:00,SKBO,BOGOTA
35171,N748AV,77000,Comercial,AVA,8503.0,Entrada,,,17:33:00,SKBO,BOGOTA
35172,HK4595,2155,General,INV LLACAR LTDA,1.0,Entrada,,,17:43:00,SKPE,AEROPUERTO INTERNACIONAL MATECAÑA
